no,username,balance
50842,py-9fe5f22,1946.31
50843,py-346bf4d,3390.83
50844,py-c8d1ba6,1035.09
50845,py-f939c35,8341.49
50846,py-515be10,3275.54
50847,py-3bd14b0,2351.84
50848,py-51326c5,6372.59
50849,py-ab25791,3394.26
50850,py-f7e89e2,5550.68
50851,py-30157f6,234.87
50852,py-27e7dce,8984.96
50853,py-6aca1a1,3122.55
50854,py-5d088d8,5311.97
50855,py-0cde093,5239.99
50856,py-6315189,9120.15
50857,py-64d2890,188.13
50858,py-066dfa4,2916.05
50859,py-b8fa01a,9182.69
50860,py-89eaa3e,8376.09
50861,py-38263b1,7626.85
50862,py-728b8ca,7779.64
50863,py-4852640,8196.55
50864,py-df5042d,8924.66
50865,py-3222698,4391.70
50866,py-db5be93,3442.23
50867,py-f5b479d,8877.39
50868,py-0ea4a81,6699.34
50869,py-f4e25c2,4267.04
50870,py-8564449,146.61
50871,py-4c0b1f6,7547.54
50872,py-77a30f3,3182.27
50873,py-cb928aa,363.41
50874,py-3ea2d6d,1486.81
50875,py-841115c,3269.35
50876,py-9157f95,8839.89
50877,py-c14342b,1188.61
50878,py-e3ad1e9,4505.82
50879,py-200bf48,2435.07
50880,py-3827d95,3510.56
50881,py-ccf34d1,7952.84
50882,py-d2abdc0,4004.54
50883,py-fa10740,4045.60
50884,py-8c4e5a0,5448.49
50885,py-0ac8c1e,5169.58
50886,py-84ea2d8,1734.82
50887,py-ff3c7bd,2461.21
50888,py-ce01dfa,6396.88
50889,py-58f4f3a,7572.72
50890,py-fbe5e3a,4315.59
50891,py-c17b7c9,4413.46
50892,py-66c62b6,5800.44
50893,py-4968a84,1963.20
50894,py-b263abe,1283.34
50895,py-1dbf91b,6923.68
50896,py-674da98,4129.62
50897,py-dc6c0d5,9402.80
50898,py-727a15f,5125.90
50899,py-6217685,4245.28
50900,py-8e09755,7608.11
50901,py-6fdcfb5,6152.16
50902,py-e558b40,6507.20
50903,py-081c092,773.63
50904,py-434eaf7,1348.26
50905,py-95882a6,6072.68
50906,py-51cb9ec,8964.14
50907,py-766e319,1790.83
50908,py-ac8c181,6811.47
50909,py-874f0dd,5064.80
50910,py-9eaa734,9220.81
50911,py-985f0e2,2561.19
50912,py-b36e72a,5054.03
50913,py-3e3218b,9342.74
50914,py-bb998f8,800.05
50915,py-cd92cbe,354.89
50916,py-1ccf6de,672.19
50917,py-149a166,4842.65
50918,py-a1a67ab,4975.57
50919,py-0ca17a7,6402.90
50920,py-a11317a,7878.46
50921,py-68b2ba7,7927.26
50922,py-204477b,7585.37
50923,py-85d516c,7449.76
50924,py-153704b,3260.89
50925,py-27802e1,8122.16
50926,py-88ab36a,5200.44
50927,py-e0fa49a,5813.48
50928,py-c02064e,3133.87
50929,py-5c32e3e,8036.34
50930,py-f32abc0,8901.73
50931,py-51783af,8459.34
50932,py-14bcbd3,2843.60
50933,py-372ab54,982.66
50934,py-9eeb8b4,7011.57
50935,py-7da2b62,6549.27
50936,py-041f0a6,9008.34
50937,py-a5bc2fb,799.27
50938,py-d21f696,5484.46
50939,py-59fae23,5060.17
50940,py-d6b988d,5463.13
50941,py-c48d131,2735.95
50942,py-662dcfb,3596.21
50943,py-53b62d6,8050.14
50944,py-2da85d0,7026.78
50945,py-7b411a4,9631.67
50946,py-c00b9dc,4518.92
50947,py-b16c6ff,5936.55
50948,py-604c1e6,4682.25
50949,py-f77db2f,9675.58
50950,py-111501d,9344.06
50951,py-16596c0,375.39
50952,py-0d10e29,8071.31
50953,py-af3f3ae,9098.06
50954,py-b845212,1183.06
50955,py-aa22e85,8897.28
50956,py-0035ae7,3555.39
50957,py-875606c,5756.15
50958,py-654d9aa,9673.07
50959,py-b3d1ea2,2848.60
50960,py-621ad6c,5450.45
50961,py-30b9f2d,1923.31
50962,py-79976f3,5082.91
50963,py-eca625f,8285.84
50964,py-08ba7ce,713.39
50965,py-3506f40,6729.57
50966,py-e8f5a60,6918.27
50967,py-d8b50b9,6442.43
50968,py-65a3b26,8870.68
50969,py-5983e86,9428.19
50970,py-e516bf3,4487.79
50971,py-494bec7,4467.26
50972,py-e9e30a8,3054.66
50973,py-91d3c8f,4020.55
50974,py-c16e0a9,201.90
50975,py-9e5d9d8,7287.38
50976,py-14de672,2917.64
50977,py-eb0f77f,2802.29
50978,py-e90a0e7,8735.06
50979,py-ca2c5be,4831.27
50980,py-eae5f5a,9674.29
50981,py-7276e99,5911.50
50982,py-dd4eee0,5590.41
50983,py-3edf55e,6667.79
50984,py-33d8147,9987.20
50985,py-6b1c40c,1516.46
50986,py-fc870d1,1877.60
50987,py-b89ab8d,3142.72
50988,py-101843f,6784.68
50989,py-e7f8079,3516.22
50990,py-1549586,1204.60
50991,py-f69a5ac,5714.94
50992,py-1ab59cc,8507.01
50993,py-7277a11,4747.88
50994,py-e59c62a,4422.06
50995,py-8be0ff8,9855.30
50996,py-02d4016,7559.97
50997,py-515e543,2863.01
50998,py-4387cf4,2796.83
50999,py-86cafc1,4272.52
51000,py-b70f843,9343.38
51001,py-bd22efb,9392.45
51002,py-d681961,629.79
51003,py-71585b1,6531.69
51004,py-24ceee8,123.49
51005,py-87fd9dd,8070.98
51006,py-4f6b109,2136.65
51007,py-0b7bbb9,3609.01
51008,py-b5ca8d2,8692.05
51009,py-1da14c6,5459.49
51010,py-27fef96,3053.00
51011,py-7327d15,2593.63
51012,py-41b6690,3367.71
51013,py-4638d1d,9095.08
51014,py-84bdc10,6050.77
51015,py-e4ae5a0,374.28
51016,py-5e38c6c,7542.39
51017,py-c8b5b6a,1306.43
51018,py-9746d30,1158.70
51019,py-420af1d,7041.90
51020,py-3980d35,8634.32
51021,py-d1c2661,8903.13
51022,py-1059bdc,5597.71
51023,py-d92c088,7520.49
51024,py-d89e968,5499.83
51025,py-4e2a081,2858.16
51026,py-604ebdb,7593.53
51027,py-baa67ff,8313.90
51028,py-dcb88e7,6443.26
51029,py-ba85b1f,5466.09
51030,py-b12880f,1761.43
51031,py-72911fa,8859.02
51032,py-9729054,4123.01
51033,py-522e8ae,3779.18
51034,py-861c3ad,9125.75
51035,py-83173b7,6085.28
51036,py-33cbbb2,2831.40
51037,py-5b3b5dd,3134.29
51038,py-ab8f2d4,3712.92
51039,py-9ceb1bb,2841.15
51040,py-ba37aeb,8009.94
51041,py-5097ae3,1609.23
51042,py-1682b94,2480.82
51043,py-f489c27,1326.00
51044,py-fa9fea0,2925.73
51045,py-1b87389,265.67
51046,py-2d41051,1105.31
51047,py-aa88e37,8329.38
51048,py-ef730a9,7249.92
51049,py-c071a6f,8611.74
51050,py-f6ed372,1586.11
51051,py-af93709,484.46
51052,py-e369029,9613.92
51053,py-62d9feb,7008.33
51054,py-eee10e3,2205.75
51055,py-3ebfdb3,2593.52
51056,py-abfbc92,1036.37
51057,py-a00f389,505.06
51058,py-acc1044,4548.61
51059,py-93e2754,7722.70
51060,py-f65cabd,4472.18
51061,py-55f8a5d,5584.28
51062,py-60ffb5e,6101.77
51063,py-93f07b5,9922.64
51064,py-c3d5968,2396.39
51065,py-ca04bf9,6659.59
51066,py-f50a3d5,6832.97
51067,py-a3bef8a,9484.75
51068,py-a7ea983,1707.71
51069,py-0d1b6a4,4969.15
51070,py-64c1ebc,1823.66
51071,py-e6bd889,6805.66
51072,py-e0b1ce7,7215.41
51073,py-efb25ae,1524.10
51074,py-31a3e56,798.12
51075,py-844dc9c,6060.03
51076,py-ee72d18,3698.52
51077,py-af13c92,1795.54
51078,py-5816bbd,9265.06
51079,py-0656ff8,7346.39
51080,py-bc294f4,6855.66
51081,py-18108f5,7466.49
51082,py-ded9522,7907.82
51083,py-db6f1d8,9445.34
51084,py-e0f96ed,4009.43
51085,py-bd8a7c1,1776.51
51086,py-6024972,8158.84
51087,py-1c209e0,6049.37
51088,py-ec78404,8924.96
51089,py-1957a5e,5729.55
51090,py-4894bf7,8590.30
51091,py-bacea30,7785.10
51092,py-78d01c0,878.64
51093,py-ea5c583,6704.11
51094,py-434dd6c,1400.68
51095,py-f16a688,3237.95
51096,py-f433f1e,8372.98
51097,py-857fb8d,4540.28
51098,py-facf500,1653.83
51099,py-b45d089,3965.04
51100,py-0fe2977,5090.12
51101,py-f0342a4,9888.42
51102,py-2ba4645,2361.52
51103,py-78c9993,898.26
51104,py-af4ae70,5446.12
51105,py-a7a468e,2755.87
51106,py-b5d3e13,6063.48
51107,py-8226d88,8540.47
51108,py-13d7df3,6825.20
51109,py-c557f53,1427.69
51110,py-71157dd,2562.08
51111,py-789c5cf,1121.75
51112,py-35ce020,1080.69
51113,py-e7b1463,7780.86
51114,py-6dbacad,5627.57
51115,py-d788906,9511.59
51116,py-6b8af5a,4540.28
51117,py-0c33fa6,1339.15
51118,py-c9d3859,8604.00
51119,py-ccfcbed,1650.05
51120,py-d0dde64,7601.63
51121,py-94cd1a6,1983.23
51122,py-9e36775,4111.75
51123,py-2650bdb,9937.53
51124,py-bed96dc,6181.01
51125,py-4fc4c17,8457.36
51126,py-db2fe04,5168.27
51127,py-ea6c542,4823.08
51128,py-9cf4935,7199.81
51129,py-d50ae67,7165.84
51130,py-32070b4,5401.56
51131,py-f04332e,2775.20
51132,py-8e504e3,3464.21
51133,py-4b83ab1,2264.74
51134,py-1091267,1198.64
51135,py-bcd7052,5691.70
51136,py-07d0b86,373.21
51137,py-83af7e0,7377.50
51138,py-f08458e,9372.24
51139,py-a0b663e,4897.86
51140,py-2300f9b,8234.37
51141,py-72ff9cd,2323.32
51142,py-e076e6e,3992.98
51143,py-f2735a8,8269.80
51144,py-691990f,8953.92
51145,py-d35416a,3718.63
51146,py-926f3de,9248.96
51147,py-e820b56,1875.53
51148,py-4ea5d72,8726.86
51149,py-fe7fb5b,1079.21
51150,py-5ca0ff2,1008.56
51151,py-fbaba7d,8875.94
51152,py-6dd19ec,8586.42
51153,py-37cf782,4414.68
51154,py-e95c450,3720.11
51155,py-459d828,1069.20
51156,py-11338d6,6482.78
51157,py-9c33495,7656.40
51158,py-fbcdfac,5775.23
51159,py-93c2ff1,8823.26
51160,py-37c9717,1107.22
51161,py-6f26d9c,8547.07
51162,py-ada0030,3590.66
51163,py-acd8e07,7183.84
51164,py-eb3f086,783.05
51165,py-e681a63,5269.77
51166,py-3f360ce,5966.30
51167,py-1407e79,6963.00
51168,py-2338300,8172.12
51169,py-c534624,2497.38
51170,py-64d66ac,3648.89
51171,py-516561e,1175.03
51172,py-7131624,6830.70
51173,py-9bdf792,3803.74
51174,py-9c2bc08,6665.73
51175,py-6b2f919,5458.12
51176,py-d5d5346,3860.93
51177,py-c0a4b21,3267.97
51178,py-0f7f96b,9522.27
51179,py-11f2a87,5514.46
51180,py-98bb21f,5114.33
51181,py-fdbb732,4209.65
51182,py-50de597,9291.16
51183,py-1b20fdd,8435.14
51184,py-76b6bc6,1405.12
51185,py-c475538,8081.38
51186,py-e92a88a,1993.19
51187,py-77e0288,4013.81
51188,py-2ce02ac,297.29
51189,py-587b7f5,8078.80
51190,py-a0d86ab,3768.85
51191,py-330ed49,1685.53
51192,py-5a4bc6d,3978.70
51193,py-983c551,2575.57
51194,py-410e7a8,2455.46
51195,py-4d6dc15,587.44
51196,py-29b7a7f,944.80
51197,py-568f7ca,2947.82
51198,py-b443ad2,3557.31
51199,py-42c6799,756.10
51200,py-174921e,252.70
51201,py-c45e6f0,8573.98
51202,py-1e3b132,7990.21
51203,py-0e5c42f,3480.49
51204,py-37a3b6c,4067.52
51205,py-0b7b648,7912.77
51206,py-7f2f12c,8927.14
51207,py-e357baf,2514.49
51208,py-15898a9,6243.83
51209,py-332c20b,5784.62
51210,py-724313c,3736.22
51211,py-cf23ef9,5443.67
51212,py-7ed5780,3210.83
51213,py-1f8b559,8605.73
51214,py-1dcc1e8,3496.78
51215,py-c96ce78,5724.35
51216,py-d4ef339,4489.42
51217,py-abd1943,3437.63
51218,py-13a0675,4851.64
51219,py-b4f3df1,1399.32
51220,py-54aeb22,692.65
51221,py-07e8875,2427.00
51222,py-15884cd,1715.93
51223,py-eed0152,3361.45
51224,py-257112d,3634.64
51225,py-0e1d435,5851.64
51226,py-6f9c9e6,8095.88
51227,py-3e0d071,7338.59
51228,py-fc3b269,4014.57
51229,py-4312169,2808.30
51230,py-68d81d2,7292.48
51231,py-d0d99d2,5968.13
51232,py-8099a95,8019.04
51233,py-0acd339,9349.39
51234,py-18deb0e,7992.19
51235,py-b62b131,7732.46
51236,py-ae1d8ef,7119.80
51237,py-0534260,6996.45
51238,py-1e7e585,8162.59
51239,py-99263b6,1182.48
51240,py-4cd31b4,5457.19
51241,py-e768a61,8870.99
51242,py-788778a,3838.30
51243,py-fc85e10,3810.43
51244,py-af65c9c,6542.12
51245,py-28e458a,9039.58
51246,py-4f9e0e5,4461.10
51247,py-baa2df7,5631.50
51248,py-8a1e921,761.86
51249,py-92b7dfc,6247.92
51250,py-f6624d9,3582.23
51251,py-df4a1c0,8671.12
51252,py-d125042,380.40
51253,py-63bb4c7,9976.79
51254,py-42c4de5,8442.56
51255,py-d78d54d,6493.08
51256,py-aa2a413,4990.33
51257,py-d8fef31,3368.29
51258,py-ab33301,2837.93
51259,py-883c364,7098.23
51260,py-94eb317,3669.78
51261,py-f6acce5,7026.89
51262,py-e9122c2,751.78
51263,py-a6e7cd3,9716.29
51264,py-9035469,2782.70
51265,py-0f39f32,379.55
51266,py-0df972a,6240.47
51267,py-05bd7b7,756.28
51268,py-7d8d92d,125.70
51269,py-e6d2927,4014.04
51270,py-0695942,6022.43
51271,py-b1650b4,8510.48
51272,py-e61c161,1663.71
51273,py-ee37a0b,5303.56
51274,py-f47b9ab,2421.94
51275,py-4e4dddf,4155.74
51276,py-801ca87,8953.17
51277,py-c61f3e1,7632.53
51278,py-d4cd1a1,4800.50
51279,py-cf04b65,8363.30
51280,py-c8db03c,3392.73
51281,py-4a57ef0,2202.41
51282,py-45ce1e3,9135.99
51283,py-b42335a,6910.00
51284,py-afa5d8d,6422.10
51285,py-1795dd8,7927.96
51286,py-1d23f46,6852.23
51287,py-933d4cd,4675.98
51288,py-b19b2f3,7225.67
51289,py-801ffa0,9144.64
51290,py-d1a984d,9023.92
51291,py-337a1bc,9232.16
51292,py-4127973,3724.04
51293,py-8c04d57,6931.40
51294,py-1f6b1a8,758.07
51295,py-eb32da3,9541.83
51296,py-7cc4668,1368.40
51297,py-434f277,6456.76
51298,py-cf031d8,7192.92
51299,py-b36f261,9672.79
51300,py-54ba05e,1269.29
51301,py-9e4775f,7887.54
51302,py-52dcec7,7213.77
51303,py-3678815,8165.68
51304,py-d4135ac,1670.47
51305,py-ef4a492,6778.81
51306,py-c308972,3869.41
51307,py-c8902f8,2469.08
51308,py-56535b9,1191.39
51309,py-6cfabc2,9193.84
51310,py-afa0167,3881.10
51311,py-e7fc212,1674.21
51312,py-f20887a,6740.42
51313,py-f6a9358,5742.09
51314,py-ff451b4,2270.13
51315,py-1087e24,636.31
51316,py-3fa6337,6207.92
51317,py-629becd,9774.92
51318,py-fe18079,9848.88
51319,py-df27596,8509.10
51320,py-491785a,7499.12
51321,py-912128f,8805.15
51322,py-c102fe6,4696.17
51323,py-8bbd6ed,7337.98
51324,py-a9b6b5a,3612.46
51325,py-52d83c2,9987.33
51326,py-fe49423,3062.80
51327,py-26179ca,9549.59
51328,py-34cb7e2,4255.57
51329,py-9408ba8,3175.05
51330,py-6d8b6b6,161.62
51331,py-5efe726,5568.82
51332,py-779955d,8134.35
51333,py-a5aea5d,3007.98
51334,py-eee40f8,4203.54
51335,py-4fde609,2695.21
51336,py-5b538e7,3583.59
51337,py-fcfddd3,1757.04
51338,py-b702dd3,6724.74
51339,py-3d6e0d0,5059.48
51340,py-9aad055,9487.07
51341,py-e84c15a,2908.89
51342,py-dfcc3a8,2009.30
51343,py-b095b36,2221.13
51344,py-578801d,3604.88
51345,py-61f904f,7912.05
51346,py-46f7269,5665.28
51347,py-dc09a34,9792.07
51348,py-e798f47,3951.11
51349,py-a08f818,6949.32
51350,py-ed4150b,1222.46
51351,py-df923fe,8684.34
51352,py-9243749,9264.34
51353,py-a9b61e0,4350.48
51354,py-26b0602,6811.58
51355,py-eaa54bd,8969.78
51356,py-33e88e3,950.26
51357,py-0cc57d9,5513.47
51358,py-5bc0e44,4176.74
51359,py-9702908,4182.60
51360,py-90eca48,703.49
51361,py-4581c9c,864.62
51362,py-ec1f435,7554.50
51363,py-218dbfa,7874.59
51364,py-8081e10,7674.28
51365,py-da524ca,2403.47
51366,py-c0f7f26,2515.39
51367,py-2aa18e1,6943.14
51368,py-d6ad1f8,6858.61
51369,py-ef963f9,1309.74
51370,py-4774cb5,3213.38
51371,py-15d8cae,6858.34
51372,py-c600cc3,4761.01
51373,py-f164270,4486.24
51374,py-4016a64,1513.51
51375,py-591e395,9183.89
51376,py-7374bc3,9190.17
51377,py-20bbf91,8183.68
51378,py-542fc94,3851.25
51379,py-4c1e741,740.49
51380,py-1531bd3,7642.93
51381,py-467ef93,795.13
51382,py-d65405c,8571.44
51383,py-ae473f5,9736.65
51384,py-72ab967,2992.22
51385,py-16f287a,8839.98
51386,py-f535640,8455.53
51387,py-03934d8,5263.45
51388,py-5c33074,4565.34
51389,py-9ce240d,3512.62
51390,py-3ec1bf0,4448.03
51391,py-223a25a,9551.42
51392,py-9fecfee,9064.08
51393,py-a4a45e8,7814.20
51394,py-4b813ce,6898.79
51395,py-14d7dcb,2031.93
51396,py-1a4f44e,8636.63
51397,py-6f43ca9,2702.00
51398,py-a172592,7496.08
51399,py-dcd9d88,9285.72
51400,py-eb3bea8,409.43
51401,py-f5af8de,2369.68
51402,py-7af02a6,7120.50
51403,py-ce20dbd,3699.99
51404,py-ca79995,9640.83
51405,py-3f2a4bd,7310.66
51406,py-1c4340d,2924.34
51407,py-fab9ab3,2081.57
51408,py-709468c,8544.05
51409,py-42f48ee,1846.92
51410,py-21a5a97,2119.25
51411,py-1fe6933,9932.23
51412,py-70f020c,8258.37
51413,py-124da8c,9507.72
51414,py-ef7a763,1126.64
51415,py-c6d41f2,5411.37
51416,py-05daa38,868.71
51417,py-def4b3c,4923.35
51418,py-10a72d1,3320.20
51419,py-587b7c0,9062.02
51420,py-e58f2dd,7488.89
51421,py-39bf3a3,622.80
51422,py-4c977a2,7673.96
51423,py-8b1506c,8163.90
51424,py-ffd4622,342.36
51425,py-1c04900,853.97
51426,py-1e05547,1032.54
51427,py-1a74222,4471.25
51428,py-e9d5917,1241.24
51429,py-0584e88,3823.51
51430,py-ee13e0e,1435.65
51431,py-8c44802,4233.38
51432,py-b141155,2067.91
51433,py-de0065f,6467.99
51434,py-f39535a,2280.83
51435,py-4eec63d,4034.26
51436,py-dec6acd,4978.57
51437,py-0976c4c,7468.94
51438,py-bb1a46b,7926.73
51439,py-d1b945b,7057.42
51440,py-1d12a27,914.24
51441,py-cc75aaf,4871.36
51442,py-ae0bb1e,6113.71
51443,py-59ac970,7615.41
51444,py-d7e62bf,547.32
51445,py-168d56e,9292.12
51446,py-62ee154,5725.26
51447,py-6287301,2755.50
51448,py-c884987,7308.75
51449,py-f00dad3,5718.47
51450,py-39eee5d,3833.19
51451,py-8062473,4918.97
51452,py-27d62a2,1772.81
51453,py-7f6c27d,2796.80
51454,py-715b149,3359.66
51455,py-647ca1a,8657.71
51456,py-7751392,2906.08
51457,py-04fcd5a,7074.21
51458,py-8cbfc4f,3778.68
51459,py-0043182,2802.26
51460,py-4c47d46,8153.81
51461,py-2871ee1,9062.34
51462,py-c01bb5a,1324.63
51463,py-f2a4309,5091.56
51464,py-90d1a7e,7439.29
51465,py-d92562c,6433.31
51466,py-27d3320,129.05
51467,py-41b1436,1236.98
51468,py-423aba7,3396.24
51469,py-99f2661,6172.97
51470,py-5c8390a,7486.54
51471,py-556811a,9497.43
51472,py-eb4bca6,2965.12
51473,py-2131faa,3750.10
51474,py-0ccd844,1485.28
51475,py-0f54abb,7528.32
51476,py-4c51f28,7925.22
51477,py-91e7211,8354.35
51478,py-7e54aa8,5500.16
51479,py-7b49655,715.59
51480,py-ceb76c0,6070.91
51481,py-c265abc,3326.10
51482,py-33daec0,8432.61
51483,py-a0f76df,7684.77
51484,py-efa8fab,2939.52
51485,py-637e792,7938.33
51486,py-03f3f6c,1105.97
51487,py-be5b95e,4348.23
51488,py-6972192,6220.31
51489,py-db97e39,7526.69
51490,py-4ae3e71,8660.88
51491,py-a9d5ba9,2546.76
51492,py-27794c9,1357.73
51493,py-972ed36,2505.89
51494,py-64e26f0,6258.81
51495,py-50a4020,9013.95
51496,py-9dceb08,8085.17
51497,py-5c6f0d8,7618.19
51498,py-80fb047,6817.23
51499,py-f54c804,3061.10
51500,py-460895a,2422.24
51501,py-b169fff,6712.20
51502,py-d3fba76,1322.80
51503,py-c12fb57,8108.11
51504,py-0c114a9,2834.70
51505,py-a36bdfd,1149.56
51506,py-cb5afca,5572.10
51507,py-8315bbd,2088.98
51508,py-accddcb,1611.71
51509,py-265c27b,715.53
51510,py-3647532,5613.37
51511,py-3f1e40a,3039.71
51512,py-f26c984,6692.44
51513,py-9f36a92,2736.00
51514,py-0ab1256,2324.95
51515,py-be59bf4,8044.66
51516,py-230d3f2,3806.53
51517,py-746cfff,1329.11
51518,py-c7632b7,3458.69
51519,py-8576dd6,6572.09
51520,py-c9a6cd8,2543.17
51521,py-d1e6e93,7909.42
51522,py-ce28acb,2558.08
51523,py-e210da9,6839.30
51524,py-580710d,5810.08
51525,py-38e62fb,1569.94
51526,py-2520b91,9548.46
51527,py-76565f3,8300.76
51528,py-c40ca9f,2770.03
51529,py-56aed3e,6440.47
51530,py-d3f3fc2,475.66
51531,py-3926d36,5877.24
51532,py-94ac524,8866.97
51533,py-2f6a082,5021.85
51534,py-a715ec3,7169.49
51535,py-9496df4,5370.88
51536,py-ec65ffa,4247.44
51537,py-0059872,9632.17
51538,py-6944e9d,9368.08
51539,py-9f1a152,5682.44
51540,py-273d012,8879.90
51541,py-1cc0669,8875.05
51542,py-a9bd458,3606.48
51543,py-2df7a0d,8170.29
51544,py-21f1dfb,1109.26
51545,py-b3d24d9,4541.75
51546,py-74ed869,7649.82
51547,py-94ef973,7649.06
51548,py-a1f40c4,2978.54
51549,py-cfc9acc,1945.88
51550,py-669e387,5577.99
51551,py-d587336,8524.11
51552,py-a0f1ffc,3789.74
51553,py-b8c2fd5,1980.31
51554,py-251ee15,275.88
51555,py-b048485,7770.28
51556,py-bd8603c,9955.19
51557,py-ebfdc5a,4315.31
51558,py-43ae992,7909.09
51559,py-e973b16,8891.13
51560,py-d6b27a0,9372.99
51561,py-ccbb72f,9573.49
51562,py-0342cb1,2923.47
51563,py-ee3ad49,9836.48
51564,py-1821ce1,6402.54
51565,py-1e84c47,8523.64
51566,py-5feb011,8503.80
51567,py-7d1f151,6222.53
51568,py-d5d5754,5114.63
51569,py-650ec20,1656.01
51570,py-acffd8b,3249.80
51571,py-eba164f,5228.43
51572,py-51bf572,3148.05
51573,py-059cbc0,282.36
51574,py-e4a0463,4212.89
51575,py-a78e6cb,2179.19
51576,py-4b2d49e,1222.79
51577,py-25625e6,2585.21
51578,py-2db1613,416.89
51579,py-a21556e,2251.45
51580,py-22f5adc,5152.39
51581,py-47c27e8,1460.50
51582,py-ff63708,6189.85
51583,py-ee3aa26,3407.70
51584,py-3f934b3,9184.00
51585,py-30d7320,8005.17
51586,py-acf92d9,2816.18
51587,py-9a4a52a,7827.85
51588,py-ab35c90,1710.60
51589,py-17e63e6,2245.19
51590,py-01fe60c,8290.78
51591,py-5dba821,1281.67
51592,py-f4673e1,1411.60
51593,py-212427b,410.35
51594,py-d35a344,8079.26
51595,py-e5ee30c,1940.82
51596,py-2f55cd1,3896.22
51597,py-c8135a3,4276.99
51598,py-6ea41ef,2639.07
51599,py-246ed6b,2450.47
51600,py-b7abfd7,8918.35
51601,py-797d57d,7675.46
51602,py-bad1be8,2059.27
51603,py-9f596d4,7734.20
51604,py-6d6b72c,513.18
51605,py-915c3ae,9135.65
51606,py-399039a,6220.02
51607,py-a844450,4410.87
51608,py-ee20e3b,8720.47
51609,py-f337ae3,6261.62
51610,py-17d2b65,9986.54
51611,py-6c3b165,561.93
51612,py-df3714b,3803.70
51613,py-478b0ea,3941.15
51614,py-1ddccde,1645.95
51615,py-0596089,283.35
51616,py-0e89cce,3428.91
51617,py-9f4e619,1459.22
51618,py-1a5d21d,654.36
51619,py-890a097,508.21
51620,py-9235acd,8320.93
51621,py-1487332,2147.84
51622,py-e814eed,5121.93
51623,py-a81b8d7,1492.36
51624,py-27905e5,1805.06
51625,py-976e5a7,5431.11
51626,py-c49543f,5811.18
51627,py-fbff067,7731.06
51628,py-bd571c0,2600.73
51629,py-35e6f4a,6071.84
51630,py-09e5f16,1856.32
51631,py-4494e25,7680.01
51632,py-3e87e53,559.24
51633,py-1626fe6,7034.58
51634,py-741b6f7,6855.09
51635,py-b91f9a8,2534.38
51636,py-e8d9c0d,3828.93
51637,py-b57a9c5,3908.40
51638,py-31d6b5d,9768.98
51639,py-b265775,457.76
51640,py-8bc835f,6049.54
51641,py-49f09d2,880.53
51642,py-3d96366,6038.99
51643,py-4f954eb,7957.56
51644,py-f2de421,7759.80
51645,py-ac53851,726.72
51646,py-80eaa93,5529.05
51647,py-1eea1a3,1977.87
51648,py-f085e3a,5555.94
51649,py-0491de3,5575.13
51650,py-f60c188,6584.78
51651,py-17037e6,6264.61
51652,py-a776bbd,5619.07
51653,py-ac6dbc2,294.79
51654,py-09173f0,7227.47
51655,py-840b2c2,4508.23
51656,py-8cfe994,1661.54
51657,py-874f70a,1045.00
51658,py-d3630f2,4297.22
51659,py-04f9243,5278.36
51660,py-28cb23c,6399.45
51661,py-347b1af,6581.71
51662,py-783b0b6,5829.73
51663,py-800c61b,1923.74
51664,py-dd71426,5258.38
51665,py-9d52e27,6724.49
51666,py-f263d0d,6799.43
51667,py-34aa54e,7561.67
51668,py-0507ff1,6398.62
51669,py-7d5f821,5639.84
51670,py-06c2b42,4450.67
51671,py-fd64649,3426.79
51672,py-55657b1,4419.51
51673,py-864cad4,1333.61
51674,py-06858ad,2395.56
51675,py-d533ba5,3905.27
51676,py-74241b2,7635.40
51677,py-d529e13,3865.39
51678,py-a98a5bd,7830.34
51679,py-f282615,9376.71
51680,py-fb569d3,624.00
51681,py-fdfe72e,5991.72
51682,py-d689653,6350.22
51683,py-4da297e,8826.98
51684,py-ff8f63e,7601.56
51685,py-6e25a0f,1747.71
51686,py-c23fe8a,5491.61
51687,py-5c28395,7770.93
51688,py-2aa997b,241.26
51689,py-9dab9b6,7853.65
51690,py-fe6ac6e,5570.11
51691,py-2ed2083,4673.75
51692,py-67de022,9295.58
51693,py-1bf6967,434.28
51694,py-a08fc8e,195.25
51695,py-202f46e,5294.45
51696,py-98d1fb1,2461.96
51697,py-2f4d9e5,9442.50
51698,py-929eaf7,6532.01
51699,py-2f1cc08,2476.61
51700,py-c343ad6,9212.14
51701,py-2d88d02,2430.78
51702,py-48d740c,5897.03
51703,py-fab4fd7,8246.83
51704,py-695764d,5730.21
51705,py-2ecc3c6,411.05
51706,py-c793e84,567.00
51707,py-8a2ab8a,4607.61
51708,py-b48dd5f,2697.99
51709,py-f7cd65e,596.63
51710,py-9a2b93a,2117.74
51711,py-417e8cf,6338.14
51712,py-a5d89a8,3999.13
51713,py-839c365,152.20
51714,py-5ef19f5,9911.01
51715,py-77be07f,5272.82
51716,py-dcbe0f2,6588.28
51717,py-62ad9d7,6447.03
51718,py-a6dc4fa,7017.45
51719,py-9a0c45a,4905.14
51720,py-5a5ad35,4636.27
51721,py-6d78c25,7582.81
51722,py-9674808,2108.91
51723,py-ce0f64f,5021.60
51724,py-e03d30b,8228.13
51725,py-62af24f,812.34
51726,py-7f40bfd,7466.55
51727,py-8374233,2388.78
